,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2352,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,,,
2353,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:65_-83,,,,,,,,,,,
2354,BC:6A:29:BE:2F:23_-61,,,,,,,,,,,,,,
2355,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,,,
2356,7C:66:9D:7B:29:FA_-79,6C:EC:EB:1F:F6:2D_-82,6C:EC:EB:1F:F6:55_-69,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:55_-69,6C:EC:EB:1F:FD:9B_-96,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:15_-80,7C:66:9D:7B:29:FA_-80,,,,,,
2357,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:FD:83_-77,,,,,,,,,,,
2358,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,,,
2359,6C:EC:EB:1F:F6:24_-96,6C:EC:EB:1F:FD:83_-88,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:FD:83_-87,,,,,,,,,,
2360,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:2D:4A_-92,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:2F:76_-74,,,,,,,,,,,
2361,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:76_-73,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F4:46_-71,,,,,,,,,
2362,6C:EC:EB:1F:F6:55_-87,6C:EC:EB:1F:FD:9B_-94,6C:EC:EB:1F:FD:9B_-96,6C:EC:EB:1F:F6:55_-88,,,,,,,,,,,
2363,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,,
2364,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:76_-79,,,,,,,,,,,,,
2365,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:2D:4A_-61,,,,,,,,,,,,
2366,BC:6A:29:BE:31:57_-59,,,,,,,,,,,,,,
2367,6C:EC:EB:1F:F6:55_-67,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:55_-67,7C:66:9D:7B:29:FB_-75,,,,,,,,,,
2368,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-62,BC:6A:29:BE:31:57_-70,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,
2369,6C:EC:EB:1F:F6:15_-96,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:F6:76_-69,,,,,,,,,
2370,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,
2371,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:29:FB_-73,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:FD:83_-71,,,,,,,,,
2372,,,,,,,,,,,,,,,
2373,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,
2374,6C:EC:EB:1F:F6:65_-72,7C:66:9D:7B:2B:90_-89,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:24_-81,7C:66:9D:7B:2B:9F_-80,,,,,,,,,,
2375,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,
2376,7C:66:9D:7B:29:FB_-85,7C:66:9D:7B:29:FB_-85,BC:6A:29:BE:31:57_-88,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,
2377,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:31:57_-69,,,,,,,,,,,,,
2378,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,,,
2379,6C:EC:EB:1F:FD:9B_-76,6C:EC:EB:1F:F6:65_-94,7C:66:9D:7B:29:FA_-69,6C:EC:EB:1F:FB:96_-92,,,,,,,,,,,
2380,BC:6A:29:BE:2F:23_-83,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FA_-90,,,,,,,,,,,,
2381,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,,
2382,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:FD:83_-87,BC:6A:29:BE:2F:23_-85,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,
2383,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F4:46_-75,7C:66:9D:7B:2B:9F_-79,,,,,,,,,,,,
2384,6C:EC:EB:1F:F4:46_-72,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:65_-77,,,,,,,,,,
2385,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F4:46_-72,BC:6A:29:BE:2F:23_-75,,,,,,,,,,,,
2386,6C:EC:EB:1F:FD:83_-79,,,,,,,,,,,,,,
2387,7C:66:9D:7B:29:FA_-90,6C:EC:EB:1F:F6:15_-82,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:31:57_-64,,,,,,,,,,,
2388,7C:66:9D:7B:29:FA_-88,,,,,,,,,,,,,,
2389,7C:66:9D:7B:29:FB_-70,,,,,,,,,,,,,,
2390,,,,,,,,,,,,,,,
2391,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FA_-81,BC:6A:29:BE:31:57_-82,BC:6A:29:BE:2F:76_-70,,,,,,,,,
2392,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-59,,,,,,,,,,,
2393,BC:6A:29:BE:2F:23_-64,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,,,
2394,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,
2395,6C:EC:EB:1F:F6:24_-99,7C:66:9D:7B:2B:90_-90,6C:EC:EB:1F:FB:C7_-83,7C:66:9D:7B:29:FA_-79,,,,,,,,,,,
2396,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:26_-93,6C:EC:EB:1F:F6:2D_-91,BC:6A:29:BE:31:57_-60,,,,,,,,,,,
2397,,,,,,,,,,,,,,,
2398,6C:EC:EB:1F:F6:24_-79,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:76_-87,BC:6A:29:BE:2F:76_-96,6C:EC:EB:1F:F6:55_-80,,,,,,,,,
2399,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:2F:76_-55,,,,,,,,,,,,,
2400,BC:6A:29:BE:2F:76_-84,,,,,,,,,,,,,,
2401,,,,,,,,,,,,,,,
2402,BC:6A:29:BE:2F:23_-65,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,,,
2403,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:31:57_-90,,,,,,,,,,,,
2404,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,,,
2405,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:26_-72,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-82,,,,,,,,
2406,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,,,
2407,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,,,,
2408,6C:EC:EB:1F:FD:9B_-95,,,,,,,,,,,,,,
2409,6C:EC:EB:1F:F6:55_-90,BC:6A:29:BE:31:57_-82,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,,
2410,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,,,,
2411,7C:66:9D:7B:2B:9F_-80,,,,,,,,,,,,,,
2412,BC:6A:29:BE:31:57_-74,6C:EC:EB:1F:F6:26_-96,,,,,,,,,,,,,
2413,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,,,
2414,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:76_-93,BC:6A:29:BE:31:57_-78,6C:EC:EB:1F:FD:83_-89,BC:6A:29:BE:31:57_-78,6C:EC:EB:1F:F6:24_-84,,,,,,,,,
2415,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-60,BC:6A:29:BE:2F:76_-59,,,,,,,,,,,,
2416,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,
2417,7C:66:9D:7B:2D:4A_-69,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-67,,,,,,,,,,,,
2418,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:65_-57,BC:6A:29:BE:2F:23_-88,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F4:74_-78,,,,,,,
2419,,,,,,,,,,,,,,,
2420,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:2B:90_-85,,,,,,,,,,
2421,7C:66:9D:7B:29:FB_-79,,,,,,,,,,,,,,
2422,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-63,6C:EC:EB:1F:F6:65_-81,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-84,,,,,,,,,,
2423,BC:6A:29:BE:31:57_-93,,,,,,,,,,,,,,
2424,6C:EC:EB:1F:F4:74_-90,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:FD:83_-73,,,,,,,,,,,,
2425,6C:EC:EB:1F:F6:15_-77,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,,,
2426,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F6:24_-80,6C:EC:EB:1F:F6:65_-70,,,,,,,,,,,
2427,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,,,
2428,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:FD:83_-95,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F4:74_-62,7C:66:9D:7B:2B:9F_-82,,,,,,,,,
2429,7C:66:9D:7B:29:FA_-90,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:FD:9B_-86,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,
2430,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F6:65_-74,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,
2431,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:F4:46_-82,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,
2432,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:FD:83_-87,,,,,,,,,,,,,
2433,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:FD:83_-73,7C:66:9D:7B:2B:90_-87,6C:EC:EB:1F:F4:74_-79,7C:66:9D:7B:29:FB_-94,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:55_-95,6C:EC:EB:1F:F4:74_-79,,,,
2434,BC:6A:29:BE:2F:76_-80,,,,,,,,,,,,,,
2435,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:29:FA_-74,6C:EC:EB:1F:FB:C7_-91,6C:EC:EB:1F:FD:83_-86,,,,,,,,,,,
2436,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,,,,
2437,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F4:74_-67,,,,,,,,,,,
2438,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:26_-80,,,,,,,,,,,,,
2439,6C:EC:EB:1F:F4:46_-85,7C:66:9D:7B:2B:90_-83,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,,,,,,,,,,,
2440,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,,,,
2441,7C:66:9D:7B:2B:90_-93,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:65_-83,,,,,,,,,,,
2442,7C:66:9D:7B:2B:9F_-88,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:FD:83_-70,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:76_-86,BC:6A:29:BE:31:57_-89,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F6:55_-90,,,,,,
2443,BC:6A:29:BE:2F:76_-57,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,,,,
2444,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:2F:76_-78,6C:EC:EB:1F:F6:65_-96,,,,,,,,,,,,
2445,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:FD:9B_-93,,,,,,,,,,,,,
2446,6C:EC:EB:1F:F6:26_-97,BC:6A:29:BE:2F:23_-94,7C:66:9D:7B:2D:4A_-94,,,,,,,,,,,,
2447,BC:6A:29:BE:2F:23_-85,6C:EC:EB:1F:FD:9B_-82,BC:6A:29:BE:2F:23_-86,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:29:FB_-66,,,,,,,,,,
2448,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:26_-84,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,
2449,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:2D:4A_-68,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,,
2450,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F4:74_-55,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:26_-85,,,,,,,,,
2451,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:55_-76,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,
2452,6C:EC:EB:1F:FD:83_-77,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:26_-92,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:26_-93,6C:EC:EB:1F:F6:55_-87,,,,,
2453,,,,,,,,,,,,,,,
2454,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:76_-76,7C:66:9D:7B:2B:90_-93,,,,,,,,,,,,
2455,7C:66:9D:7B:29:FB_-85,BC:6A:29:BE:31:57_-85,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,,
2456,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F6:24_-81,7C:66:9D:7B:2B:9F_-79,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
2457,6C:EC:EB:1F:F6:24_-77,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F4:46_-72,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
2458,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F4:74_-60,7C:66:9D:7B:2B:9F_-84,,,,,,,,,,,,
2459,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
2460,7C:66:9D:7B:29:FB_-67,,,,,,,,,,,,,,
2461,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F4:74_-80,,,,,,,,,,,,,
2462,BC:6A:29:BE:2F:23_-78,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,
2463,6C:EC:EB:1F:F6:76_-81,,,,,,,,,,,,,,
2464,6C:EC:EB:1F:F6:15_-88,6C:EC:EB:1F:F6:65_-78,7C:66:9D:7B:2B:90_-77,,,,,,,,,,,,
2465,6C:EC:EB:1F:F6:55_-67,,,,,,,,,,,,,,
2466,6C:EC:EB:1F:F6:76_-71,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:24_-80,,,,,,,,,,,
2467,BC:6A:29:BE:2F:76_-64,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,
2468,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,,,
2469,BC:6A:29:BE:31:57_-77,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F6:55_-92,BC:6A:29:BE:2F:23_-81,,,,,,,,,,,
2470,BC:6A:29:BE:2F:23_-75,,,,,,,,,,,,,,
2471,6C:EC:EB:1F:F6:76_-76,7C:66:9D:7B:29:FB_-90,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,
2472,7C:66:9D:7B:29:FB_-89,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,,,
2473,6C:EC:EB:1F:FD:83_-70,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:65_-75,7C:66:9D:7B:2B:90_-89,,,,,,,,,,
2474,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,
2475,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,
2476,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F4:74_-73,BC:6A:29:BE:2F:23_-67,6C:EC:EB:1F:F6:76_-84,,,,,,,,,,
2477,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:24_-77,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:65_-50,6C:EC:EB:1F:F6:24_-77,,,,,,,,,,
2478,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-81,,,,,,,,,,,,,
2479,6C:EC:EB:1F:F6:24_-81,6C:EC:EB:1F:F4:74_-87,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-66,7C:66:9D:7B:29:FB_-91,7C:66:9D:7B:2B:9F_-80,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:26_-84,,,,,,,
2480,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,,,,,,,,,,,,,
2481,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FB_-81,,,,,,,,,,,,,
2482,6C:EC:EB:1F:F6:24_-87,,,,,,,,,,,,,,
2483,7C:66:9D:7B:29:FA_-78,,,,,,,,,,,,,,
2484,7C:66:9D:7B:29:FA_-63,,,,,,,,,,,,,,
2485,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:2B:90_-68,,,,,,,,,,,
2486,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,
2487,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:FD:83_-88,,,,,,,,,,
2488,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,
2489,,,,,,,,,,,,,,,
2490,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,
2491,6C:EC:EB:1F:F6:76_-82,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,,,
2492,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FA_-79,,,,,,,,,,,,
2493,6C:EC:EB:1F:F6:26_-77,,,,,,,,,,,,,,
2494,6C:EC:EB:1F:F6:55_-80,,,,,,,,,,,,,,
2495,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F6:26_-83,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,
2496,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:76_-85,,,,,,,,
2497,6C:EC:EB:1F:F6:26_-96,,,,,,,,,,,,,,
2498,6C:EC:EB:1F:F6:24_-95,6C:EC:EB:1F:FD:83_-90,6C:EC:EB:1F:F6:24_-95,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,
2499,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,,,,
2500,6C:EC:EB:1F:F6:2D_-84,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:15_-72,BC:6A:29:BE:31:57_-57,6C:EC:EB:1F:F6:26_-69,7C:66:9D:7B:2B:9F_-88,6C:EC:EB:1F:F6:26_-69,,,,,,,,
2501,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,,
2502,7C:66:9D:7B:2D:4A_-98,7C:66:9D:7B:2D:4A_-97,6C:EC:EB:1F:F6:26_-94,,,,,,,,,,,,
2503,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,
2504,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,,,,,
2505,BC:6A:29:BE:31:57_-84,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,
2506,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:FD:83_-89,,,,,,,,,,,,,
2507,7C:66:9D:7B:29:FB_-92,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2B:90_-86,,,,,,,,,,,,
2508,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,
2509,6C:EC:EB:1F:F6:65_-90,,,,,,,,,,,,,,
2510,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:26_-89,,,,,,,,,,,,,
2511,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:FD:9B_-94,,,,,,,,,,,
2512,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:15_-72,6C:EC:EB:1F:F6:24_-92,BC:6A:29:BE:31:57_-57,,,,,,,,,,,
2513,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,
2514,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:F6:15_-87,6C:EC:EB:1F:F6:76_-78,,,,,,,,,,,
2515,BC:6A:29:BE:31:57_-95,,,,,,,,,,,,,,
2516,BC:6A:29:BE:2F:23_-94,,,,,,,,,,,,,,
2517,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:2F:76_-95,6C:EC:EB:1F:F6:76_-91,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:2F:76_-94,,,,,,,,,,
2518,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:31:57_-70,7C:66:9D:7B:29:FA_-69,,,,,,,,,,
2519,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,,
2520,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:26_-83,,,,,,,,,
2521,,,,,,,,,,,,,,,
2522,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-85,,,,,,,,,,,,,
2523,6C:EC:EB:1F:F6:65_-96,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:FD:9B_-76,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,
2524,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,
2525,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:31:57_-87,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:31:57_-88,,,,,,,,,
2526,6C:EC:EB:1F:F6:26_-93,,,,,,,,,,,,,,
2527,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:F6:24_-75,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:55_-94,,,,,,,
2528,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F6:26_-88,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,
2529,BC:6A:29:BE:2F:76_-90,,,,,,,,,,,,,,
2530,6C:EC:EB:1F:F6:26_-89,BC:6A:29:BE:31:57_-60,,,,,,,,,,,,,
2531,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:24_-90,,,,,,,
2532,6C:EC:EB:1F:FD:83_-81,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,,
2533,BC:6A:29:BE:2F:76_-64,,,,,,,,,,,,,,
2534,,,,,,,,,,,,,,,
