,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1099,,,,,,,,,,,,,,,
1100,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,,,,,,,,,,,
1101,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:2F:76_-68,,,,,,,,,,,
1102,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:FD:83_-77,,,,,,,,,,,,
1103,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,
1104,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,,,
1105,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:65_-76,,,,,,,,,,,,,
1106,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:46_-70,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,
1107,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,,,
1108,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,,,,
1109,6C:EC:EB:1F:F6:55_-80,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:F6:55_-80,6C:EC:EB:1F:F6:55_-80,,,,,,,,,,,
1110,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,,,
1111,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:24_-96,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,,,,,,,,,
1112,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,,,,,,,,,,,,,
1113,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,,,,
1114,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,,,,,,,
1115,,,,,,,,,,,,,,,
1116,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,,,
1117,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,,
1118,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,,
1119,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-63,7C:66:9D:7B:2B:90_-67,,,,,,,,,,
1120,BC:6A:29:BE:2F:23_-81,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,,,,,,,,,,,
1121,6C:EC:EB:1F:F6:76_-88,,,,,,,,,,,,,,
1122,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,,,
1123,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,,,,
1124,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,
1125,,,,,,,,,,,,,,,
1126,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,,,,,,,,,
1127,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,,,,,,,,,,,,
1128,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,,,
1129,,,,,,,,,,,,,,,
1130,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,,,,
1131,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,
1132,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,,,,
1133,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,,,,,,,,,
1134,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,,
1135,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,,,,,,,
1136,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,,,,,,,,,
1137,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,
1138,BC:6A:29:BE:2F:23_-88,BC:6A:29:BE:2F:23_-88,,,,,,,,,,,,,
1139,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,,
1140,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F4:46_-81,,,,,,,,,,,,,
1141,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,
1142,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:76_-63,,,,,,
1143,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,,
1144,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,,
1145,6C:EC:EB:1F:F6:26_-87,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,
1146,,,,,,,,,,,,,,,
1147,,,,,,,,,,,,,,,
1148,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,,,
1149,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,,,,,,,,,,
1150,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:2B:90_-67,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,,,,,,,,,
1151,BC:6A:29:BE:2F:76_-84,,,,,,,,,,,,,,
1152,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,,,
1153,7C:66:9D:7B:2D:4A_-63,7C:66:9D:7B:2D:4A_-63,,,,,,,,,,,,,
1154,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:FD:9B_-72,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,,,,,,,,,
1155,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,,
1156,,,,,,,,,,,,,,,
1157,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,,
1158,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,
1159,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,
1160,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
1161,,,,,,,,,,,,,,,
1162,6C:EC:EB:1F:FD:83_-87,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,
1163,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,7C:66:9D:7B:2B:9F_-89,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,
1164,6C:EC:EB:1F:F4:46_-70,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,
1165,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-64,,,,,,,,,,,,,
1166,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,,
1167,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2B:90_-75,,,,,,,,,,,,,
1168,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F4:46_-72,,,,,,,,,,,,,
1169,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,
1170,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,,,
1171,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,
1172,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
1173,7C:66:9D:7B:2B:90_-81,BC:6A:29:BE:31:57_-76,,,,,,,,,,,,,
1174,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:76_-75,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,,
1176,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,,,,,,,,,
1177,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,,
1178,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:FD:83_-75,7C:66:9D:7B:2B:9F_-63,,,,
1179,BC:6A:29:BE:2F:23_-94,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,
1180,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:29:FB_-69,6C:EC:EB:1F:F6:15_-78,,,,,,,,,,,,
1181,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F6:65_-75,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:65_-75,7C:66:9D:7B:29:FB_-95,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:65_-75,,,,,,
1182,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,
1183,6C:EC:EB:1F:F6:24_-64,6C:EC:EB:1F:F6:24_-64,6C:EC:EB:1F:F6:24_-64,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:24_-64,6C:EC:EB:1F:F6:24_-64,,,,,,,,,
1184,,,,,,,,,,,,,,,
1185,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,,,
1186,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,
1187,6C:EC:EB:1F:FB:C7_-88,,,,,,,,,,,,,,
1188,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,,
1189,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,,,,,,,,,,,
1190,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,,,
1191,6C:EC:EB:1F:F4:74_-70,,,,,,,,,,,,,,
1192,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,,,,,
1193,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,
1194,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,,,,,,,,
1195,6C:EC:EB:1F:FD:9B_-92,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,,,,,,,,,,
1196,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,,
1197,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,
1198,,,,,,,,,,,,,,,
1199,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,,,,,,,,,
1200,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,,
1201,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,
1202,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,,,,,,,,,,,
1203,,,,,,,,,,,,,,,
1204,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,,,,,,,,,,,
1205,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,,,,,,,,,
1206,6C:EC:EB:1F:FD:9B_-91,,,,,,,,,,,,,,
1207,,,,,,,,,,,,,,,
1208,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,
1209,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,
1210,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-77,,,,,,,,,,,,,
1211,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F6:55_-96,7C:66:9D:7B:29:FB_-78,BC:6A:29:BE:2F:23_-78,7C:66:9D:7B:29:FB_-78,BC:6A:29:BE:2F:23_-79,,,,,,,,
1212,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:74_-83,,,,,,,,,,
1213,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,,,,,,
1214,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,,,
1215,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,7C:66:9D:7B:29:FB_-79,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,,
1216,7C:66:9D:7B:2B:90_-91,7C:66:9D:7B:2B:90_-91,,,,,,,,,,,,,
1217,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:FD:83_-78,,,,,,,,,,,,
1218,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,
1219,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:26_-91,,,,,,,,
1220,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
1221,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,,,,,,,,,,
1222,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,,,,,,,,,,,
1223,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:F6:24_-83,6C:EC:EB:1F:F6:55_-84,,,,,,,,,,,
1224,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
1225,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,
1226,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,7C:66:9D:7B:29:FA_-84,,,,,,,,,,,,
1227,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,6C:EC:EB:1F:F6:76_-62,,,,,,,,,,,,
1228,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:2F:76_-87,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:31:57_-61,7C:66:9D:7B:29:FB_-66,BC:6A:29:BE:2F:76_-85,,,,,,,,
1229,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,,
1230,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,6C:EC:EB:1F:F6:15_-78,7C:66:9D:7B:2B:90_-66,,,,,,,,
1231,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,,,,,
1232,6C:EC:EB:1F:F6:76_-56,,,,,,,,,,,,,,
1233,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,,,,,
1234,7C:66:9D:7B:2B:90_-60,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:2B:90_-60,,,,,,,,,,,,
1235,7C:66:9D:7B:2B:90_-69,6C:EC:EB:1F:F6:2D_-92,6C:EC:EB:1F:F6:15_-93,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,
1236,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
1237,6C:EC:EB:1F:F6:65_-79,BC:6A:29:BE:2F:23_-67,,,,,,,,,,,,,
1238,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,,,,,,,,,,
1239,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,
1240,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,,,
1241,BC:6A:29:BE:31:57_-59,BC:6A:29:BE:31:57_-59,BC:6A:29:BE:31:57_-59,,,,,,,,,,,,
1242,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,
1243,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,,
1244,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:9F_-91,,,,,,,,
1245,6C:EC:EB:1F:F6:76_-60,6C:EC:EB:1F:F6:76_-60,6C:EC:EB:1F:F6:76_-60,,,,,,,,,,,,
1246,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,6C:EC:EB:1F:F6:26_-91,,,,,,,,,,,,
1247,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,
1248,7C:66:9D:7B:29:FA_-88,,,,,,,,,,,,,,
1249,7C:66:9D:7B:29:FB_-78,BC:6A:29:BE:2F:76_-82,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:2F:76_-82,,,,,,,,,,,
1250,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,6C:EC:EB:1F:FD:9B_-80,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,,,,,,,,,
1251,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-73,,,,,,,,,,,
1252,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,,,,
1253,BC:6A:29:BE:31:57_-62,,,,,,,,,,,,,,
1254,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:55_-78,,,,,,,,,,,,,
1255,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,,
1256,6C:EC:EB:1F:F6:26_-72,6C:EC:EB:1F:F6:26_-72,6C:EC:EB:1F:F6:26_-72,,,,,,,,,,,,
1257,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,,,,,,,,,,,
1258,6C:EC:EB:1F:F6:55_-85,6C:EC:EB:1F:F6:24_-64,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:24_-64,,,,,,,,,,
1259,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,
1260,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,,,,,,,,,,,
1261,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-74,BC:6A:29:BE:31:57_-61,,,,,,,,,
1262,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,,
1263,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,
1264,,,,,,,,,,,,,,,
1265,,,,,,,,,,,,,,,
1266,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,,,
1267,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,,
1268,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:76_-79,7C:66:9D:7B:29:FB_-80,,,,,,,,,
1269,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,
1270,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,,,
