,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2402,6C:EC:EB:1F:F6:65_-80,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,
2403,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:FD:9B_-70,BC:6A:29:BE:2F:23_-69,7C:66:9D:7B:2B:9F_-90,,,,,,,,,,,
2404,6C:EC:EB:1F:F6:65_-85,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,,
2405,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F6:24_-78,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:FD:83_-66,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:24_-76,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:76_-76,,,,,
2406,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:65_-81,7C:66:9D:7B:2B:9F_-70,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:FD:83_-77,,,,
2407,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,
2408,,,,,,,,,,,,,,,
2409,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:31:57_-83,7C:66:9D:7B:29:FA_-80,,,,,,,,,,,
2410,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:2D:4A_-67,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,
2411,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:24_-94,,,,,,,,,,,,,
2412,6C:EC:EB:1F:F6:26_-96,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,
2413,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,,
2414,6C:EC:EB:1F:F6:2D_-87,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:15_-74,6C:EC:EB:1F:F6:55_-73,6C:EC:EB:1F:F4:74_-89,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:29:FB_-76,,,,,,,
2415,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,
2416,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:55_-88,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:2F:23_-67,,,,,,,,
2417,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,
2418,BC:6A:29:BE:2F:23_-88,6C:EC:EB:1F:F6:55_-94,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F4:74_-80,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F4:74_-78,,,,,,,,,
2419,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,,,
2420,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-79,7C:66:9D:7B:2B:9F_-82,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:FD:83_-85,,,,,,,,,,
2421,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,,,,
2422,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:26_-83,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F6:65_-81,,,,,,,
2423,,,,,,,,,,,,,,,
2424,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:65_-67,7C:66:9D:7B:2B:9F_-82,,,,,,,,,,,,
2425,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:FD:83_-89,,,,,,,,,,,,
2426,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:F6:26_-81,7C:66:9D:7B:2B:90_-83,,,,,,,,,,,,
2427,7C:66:9D:7B:2D:4A_-62,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,
2428,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,7C:66:9D:7B:2B:9F_-82,,,,,,,,,,,,
2429,BC:6A:29:BE:31:57_-88,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:55_-87,7C:66:9D:7B:29:FA_-91,,,,,,,,,,,
2430,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:29:FB_-93,,,,,,,,,,,,,
2431,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,
2432,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,
2433,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F4:74_-79,,,,,,,,,,,,
2434,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:29:FA_-60,BC:6A:29:BE:2F:76_-79,7C:66:9D:7B:29:FB_-78,,,,,,,,,
2435,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:F6:15_-88,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:F6:24_-87,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:FD:83_-86,,,,,,,,,
2436,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,,,
2437,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,,
2438,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:26_-80,,,,,,,,,,,,,
2439,BC:6A:29:BE:2F:23_-69,7C:66:9D:7B:29:FB_-83,,,,,,,,,,,,,
2440,,,,,,,,,,,,,,,
2441,6C:EC:EB:1F:F6:65_-82,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,,,
2442,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:F6:26_-78,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-81,,,,,,,,,
2443,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,,,,
2444,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FB_-85,,,,,,,,,,,
2445,7C:66:9D:7B:29:FB_-64,6C:EC:EB:1F:F4:74_-93,6C:EC:EB:1F:FD:9B_-90,6C:EC:EB:1F:F6:24_-82,,,,,,,,,,,
2446,BC:6A:29:BE:2F:76_-78,BC:6A:29:BE:2F:23_-94,,,,,,,,,,,,,
2447,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:FD:9B_-82,7C:66:9D:7B:29:FA_-87,7C:66:9D:7B:2B:90_-78,,,,,,,,,
2448,,,,,,,,,,,,,,,
2449,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:2D:4A_-68,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,,
2450,6C:EC:EB:1F:F4:74_-55,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:26_-85,,,,,,,,,,,
2451,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:F6:55_-76,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,,
2452,6C:EC:EB:1F:FD:83_-77,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:55_-88,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:F4:46_-81,,,,,,,,
2453,,,,,,,,,,,,,,,
2454,6C:EC:EB:1F:F6:26_-87,,,,,,,,,,,,,,
2455,,,,,,,,,,,,,,,
2456,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:24_-83,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-84,,,,,,,,,,
2457,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:65_-71,,,,,,,,,,,,,
2458,7C:66:9D:7B:2B:9F_-86,,,,,,,,,,,,,,
2459,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,
2460,7C:66:9D:7B:29:FB_-67,,,,,,,,,,,,,,
2461,6C:EC:EB:1F:F4:46_-85,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F6:24_-89,7C:66:9D:7B:29:FB_-88,,,,,,,,,,
2462,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,,
2463,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,,,
2464,6C:EC:EB:1F:FD:83_-74,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:26_-75,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F6:65_-79,,,,,,,,
2465,6C:EC:EB:1F:F6:2D_-80,6C:EC:EB:1F:F6:2D_-81,BC:6A:29:BE:2F:76_-94,6C:EC:EB:1F:F6:26_-73,7C:66:9D:7B:2B:9F_-90,,,,,,,,,,
2466,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,,,,
2467,,,,,,,,,,,,,,,
2468,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,
2469,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:FD:9B_-78,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:29:FB_-69,,,,,,,,,,
2470,6C:EC:EB:1F:F4:74_-78,,,,,,,,,,,,,,
2471,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,,,,,,,,,,,,
2472,,,,,,,,,,,,,,,
2473,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F6:65_-75,7C:66:9D:7B:2B:9F_-65,,,,,,,,,,,,
2474,7C:66:9D:7B:29:FB_-73,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FA_-75,,,,,,,,,
2475,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F6:76_-75,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:9F_-79,,,,,,,,,
2476,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,
2477,6C:EC:EB:1F:FD:83_-69,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:65_-50,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-77,,,,,,,,
2478,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:FD:83_-75,,,,,,,,,,,,
2479,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:2F:23_-77,,,,,,,,,,,,,
2480,6C:EC:EB:1F:F6:15_-89,,,,,,,,,,,,,,
2481,7C:66:9D:7B:29:FA_-74,6C:EC:EB:1F:F6:76_-93,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:29:FA_-74,BC:6A:29:BE:2F:76_-93,,,,,,,,,,
2482,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:76_-96,6C:EC:EB:1F:F6:24_-87,6C:EC:EB:1F:F6:26_-95,,,,,,,,,,
2483,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,,,,
2484,,,,,,,,,,,,,,,
2485,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F4:46_-96,6C:EC:EB:1F:F6:2D_-96,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:55_-80,7C:66:9D:7B:29:FA_-82,,,,,,,,,
2486,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-72,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:15_-93,,,,,,,,,,,
2487,7C:66:9D:7B:2B:90_-96,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:65_-81,,,,,,,,,,,,
2488,,,,,,,,,,,,,,,
2489,,,,,,,,,,,,,,,
2490,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:15_-93,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:FD:83_-83,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
2491,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:F6:26_-77,,,,,,,,,,,,,
2492,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:2F:76_-90,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2B:90_-72,,,,,,,,,
2493,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,,,,
2494,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F4:46_-84,,,,,,,,,,,,,
2495,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F4:46_-69,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,,
2496,BC:6A:29:BE:2F:23_-84,7C:66:9D:7B:2B:9F_-71,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,,
2497,7C:66:9D:7B:29:FB_-74,BC:6A:29:BE:31:57_-67,,,,,,,,,,,,,
2498,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F6:24_-95,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,,
2499,6C:EC:EB:1F:F4:46_-57,6C:EC:EB:1F:FD:83_-93,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-56,7C:66:9D:7B:29:FB_-83,,,,,,,,,
2500,6C:EC:EB:1F:F6:15_-71,7C:66:9D:7B:2B:9F_-86,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:26_-69,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:2B:9F_-88,,,,,,,,
2501,BC:6A:29:BE:2F:76_-85,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,
2502,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:29:FB_-73,BC:6A:29:BE:2F:76_-79,7C:66:9D:7B:29:FA_-64,,,,,,,,,,
2503,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,
2504,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,
2505,6C:EC:EB:1F:FD:83_-88,6C:EC:EB:1F:F6:24_-87,6C:EC:EB:1F:F6:26_-92,7C:66:9D:7B:2B:9F_-94,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:F6:24_-86,20:CD:39:7D:42:D1_-93,7C:66:9D:7B:29:FA_-76,20:CD:39:7D:42:D1_-92,6C:EC:EB:1F:F4:4F_-95,,,,,
2506,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F6:24_-98,6C:EC:EB:1F:FD:83_-89,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
2507,7C:66:9D:7B:29:FA_-65,7C:66:9D:7B:29:FA_-65,,,,,,,,,,,,,
2508,6C:EC:EB:1F:F6:2D_-93,6C:EC:EB:1F:F6:76_-87,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,
2509,6C:EC:EB:1F:F6:65_-90,,,,,,,,,,,,,,
2510,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,,
2511,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,,
2512,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:15_-72,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:2B:9F_-88,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:24_-92,,,,,,,,
2513,7C:66:9D:7B:29:FA_-65,7C:66:9D:7B:2D:4A_-71,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:31:57_-84,,,,,,,,
2514,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:90_-74,,,,,,,,,
2515,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,,,,
2516,,,,,,,,,,,,,,,
2517,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:31:57_-73,6C:EC:EB:1F:F6:76_-93,,,,,,,,,,,,
2518,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-92,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:29:FA_-69,,,,,,,,
2519,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:31:57_-85,BC:6A:29:BE:2F:23_-84,7C:66:9D:7B:29:FB_-88,,,,,,,,,,
2520,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,,,,
2521,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:76_-72,,,,,,,,,,,
2522,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,,,,
2523,BC:6A:29:BE:31:57_-74,,,,,,,,,,,,,,
2524,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,,
2525,BC:6A:29:BE:31:57_-88,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2D:4A_-62,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,,
2526,BC:6A:29:BE:2F:23_-71,,,,,,,,,,,,,,
2527,6C:EC:EB:1F:F6:55_-95,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:F6:65_-57,7C:66:9D:7B:2B:9F_-88,,,,,,,,,,,
2528,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,,,
2529,,,,,,,,,,,,,,,
2530,,,,,,,,,,,,,,,
2531,6C:EC:EB:1F:F4:74_-57,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:46_-86,,,,,,,,,,,,
2532,6C:EC:EB:1F:FD:83_-81,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F4:74_-57,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,
2533,BC:6A:29:BE:2F:76_-64,7C:66:9D:7B:29:FA_-67,,,,,,,,,,,,,
2534,6C:EC:EB:1F:F6:76_-83,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,,
2535,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:FD:83_-85,,,,,,
2536,6C:EC:EB:1F:F4:46_-57,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:74_-75,,,,,,,,,,,
2537,BC:6A:29:BE:2F:76_-90,,,,,,,,,,,,,,
2538,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FA_-84,,,,,,,,,,,,
2539,6C:EC:EB:1F:FD:83_-78,,,,,,,,,,,,,,
2540,BC:6A:29:BE:2F:76_-94,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:26_-82,BC:6A:29:BE:2F:76_-91,,,,,,,,,,,
2541,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-74,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F6:65_-60,,,,,,,,,,
2542,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:55_-75,7C:66:9D:7B:29:FA_-85,6C:EC:EB:1F:F6:65_-85,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FB_-69,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,,,,,,,
2543,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,
2544,6C:EC:EB:1F:F6:65_-59,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F6:26_-83,,,,,,,,,,,,
2545,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
2546,6C:EC:EB:1F:F4:46_-82,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:26_-90,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:76_-76,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:29:FB_-80,,,
2547,BC:6A:29:BE:2F:76_-82,,,,,,,,,,,,,,
2548,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:76_-65,6C:EC:EB:1F:F4:74_-87,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F6:24_-83,6C:EC:EB:1F:F4:74_-86,,,,,,
2549,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:65_-51,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:F6:26_-78,,,,,,,,,,
2550,BC:6A:29:BE:2F:76_-87,7C:66:9D:7B:29:FA_-80,6C:EC:EB:1F:FD:83_-95,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FA_-77,,,,,,,,,
2551,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:55_-89,,,,,,,,,,,,,
2552,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:76_-87,,,,,,,,,,,,
2553,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:31:57_-77,,,,,,,,,,,
2554,6C:EC:EB:1F:FD:83_-95,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:FD:83_-92,,,,,,,,,,,,
2555,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,,
2556,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F4:74_-81,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:76_-77,BC:6A:29:BE:2F:23_-75,7C:66:9D:7B:2B:9F_-82,,,,,,,,,
2557,BC:6A:29:BE:2F:76_-58,,,,,,,,,,,,,,
2558,BC:6A:29:BE:31:57_-89,BC:6A:29:BE:31:57_-88,7C:66:9D:7B:2D:4A_-69,,,,,,,,,,,,
2559,6C:EC:EB:1F:F6:55_-93,7C:66:9D:7B:29:FA_-87,BC:6A:29:BE:31:57_-83,6C:EC:EB:1F:FD:9B_-86,7C:66:9D:7B:29:FA_-86,6C:EC:EB:1F:FD:9B_-86,,,,,,,,,
2560,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,,,
2561,BC:6A:29:BE:31:57_-86,,,,,,,,,,,,,,
2562,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:23_-88,6C:EC:EB:1F:FD:83_-87,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:15_-78,,,,,,,,,,
2563,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F6:24_-95,,,,,,,,,,,,
2564,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,
2565,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,
2566,,,,,,,,,,,,,,,
2567,6C:EC:EB:1F:F6:65_-88,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:65_-90,,,,,,,,,,,,
2568,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F4:46_-79,7C:66:9D:7B:2B:9F_-81,,,,,,,,,,,,
2569,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:90_-66,BC:6A:29:BE:31:57_-70,6C:EC:EB:1F:F4:74_-87,,,,,,,,,,,
2570,6C:EC:EB:1F:F6:65_-73,7C:66:9D:7B:2B:9F_-84,6C:EC:EB:1F:F4:74_-71,,,,,,,,,,,,
2571,6C:EC:EB:1F:F6:65_-87,7C:66:9D:7B:29:FA_-78,6C:EC:EB:1F:FD:9B_-75,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,
2572,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:2F:23_-67,,,,,,,,,,,,,
2573,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FA_-93,,,,,,,,,,,,,
2574,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,
2575,,,,,,,,,,,,,,,
